Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Date,Traffic_Vol,Weather_Encoded,Weather_Desc_Encoded,TimeStamp_Hour,TimeStamp_Minute,Is_AM,Temperature_Bin,Season
0.0,294.88,0.0,0.0,75,Cloudy skies,2014-05-18,5139,3,9,11,0,1,9,Spring
0.0,297.14,0.0,0.0,75,Cloudy skies,2014-05-18,5339,3,9,12,0,0,9,Spring
0.0,298.94,0.0,0.0,75,Cloudy skies,2014-05-18,5326,3,9,13,0,0,9,Spring
0.0,300.37,0.0,0.0,1,Clear skies,2014-05-18,5819,2,3,14,0,0,9,Spring
0.0,300.71,0.0,0.0,76,Cloudy skies,2014-05-18,6403,3,9,15,0,0,9,Spring
0.0,301.84,0.0,0.0,41,Cloudy skies,2014-05-18,6504,3,19,16,0,0,9,Spring
0.0,302.24,0.0,0.0,40,Cloudy skies,2014-05-18,6204,3,19,17,0,0,9,Spring
0.0,301.98,0.0,0.0,2,Clear skies,2014-05-18,5244,2,3,18,0,0,9,Spring
0.0,301.42,0.0,0.0,41,Cloudy skies,2014-05-18,3857,3,19,19,0,0,9,Spring
0.0,299.97,0.0,0.0,76,Cloudy skies,2014-05-18,3451,3,9,20,0,0,9,Spring
0.0,298.37,0.0,0.0,40,Rainfall,2014-05-18,3197,7,25,21,0,0,9,Spring
0.0,296.45,0.0,0.0,1,Light rain,2014-05-18,2732,6,16,22,0,0,9,Spring
0.0,296.07,0.0,0.0,1,Clear skies,2014-05-18,1801,2,3,23,0,0,9,Spring
0.0,295.52,0.0,0.0,91,Rainfall,2014-05-19,1421,7,26,0,0,1,9,Spring
0.0,293.71,0.0,0.0,76,Rainfall,2014-05-19,865,7,26,1,0,1,9,Spring
0.0,293.12,0.0,0.0,76,Cloudy skies,2014-05-19,649,3,9,2,0,1,9,Spring
0.0,292.58,0.0,0.0,75,Rainfall,2014-05-19,496,7,25,3,0,1,9,Spring
0.0,292.0,0.0,0.0,2,Rainfall,2014-05-19,481,7,26,4,0,1,9,Spring
0.0,289.65,0.0,0.0,1,Clear skies,2014-05-19,814,2,3,5,0,1,9,Spring
0.0,289.04,0.0,0.0,75,Airborne particles,2014-05-19,1433,0,23,6,0,1,9,Spring
0.0,288.25,0.0,0.0,1,Light fog,2014-05-19,2065,5,7,7,0,1,9,Spring
0.0,287.82,0.0,0.0,90,Airborne particles,2014-05-19,3286,0,23,8,0,1,9,Spring
0.0,287.55,0.0,0.0,90,Airborne particles,2014-05-19,3570,0,23,9,0,1,9,Spring
0.0,287.76,0.0,0.0,40,Airborne particles,2014-05-19,3862,0,23,10,0,1,9,Spring
0.0,287.53,0.0,0.0,76,Cloudy skies,2014-05-19,4121,3,9,11,0,1,9,Spring
0.0,288.01,0.0,0.0,75,Light fog,2014-05-19,4263,5,7,12,0,0,9,Spring
0.0,289.38,0.0,0.0,90,Cloudy skies,2014-05-19,4543,3,10,13,0,0,9,Spring
0.0,288.59,0.0,0.0,90,Cloudy skies,2014-05-19,4805,3,10,14,0,0,9,Spring
0.0,288.2,0.0,0.0,90,Cloudy skies,2014-05-19,4605,3,10,15,0,0,9,Spring
0.0,287.96,0.0,0.0,90,Cloudy skies,2014-05-19,4406,3,10,16,0,0,9,Spring
0.0,287.85,0.0,0.0,90,Cloudy skies,2014-05-19,4135,3,10,17,0,0,9,Spring
0.0,286.98,0.0,0.0,91,Cloudy skies,2014-05-19,3642,3,10,18,0,0,9,Spring
0.0,287.02,0.0,0.0,91,Cloudy skies,2014-05-19,2983,3,10,19,0,0,9,Spring
0.0,286.98,0.0,0.0,91,Cloudy skies,2014-05-19,2715,3,10,20,0,0,9,Spring
0.0,285.79,0.0,0.0,90,Cloudy skies,2014-05-19,2711,3,10,21,0,0,9,Spring
0.0,285.04,0.0,0.0,75,Cloudy skies,2014-05-19,2718,3,9,22,0,0,9,Spring
0.0,285.14,0.0,0.0,1,Clear skies,2014-05-19,2057,2,3,23,0,0,9,Spring
0.0,284.26,0.0,0.0,1,Clear skies,2014-05-20,1218,2,3,0,0,1,9,Spring
0.0,283.11,0.0,0.0,1,Stormy weather,2014-05-20,766,9,1,1,0,1,9,Spring
0.0,282.81,0.0,0.0,1,Clear skies,2014-05-20,530,2,3,2,0,1,9,Spring
0.0,281.82,0.0,0.0,1,Clear skies,2014-05-20,333,2,3,3,0,1,9,Spring
0.0,281.19,0.0,0.0,1,Clear skies,2014-05-20,277,2,3,4,0,1,9,Spring
0.0,281.08,0.0,0.0,2,Clear skies,2014-05-20,439,2,3,5,0,1,9,Spring
0.0,281.05,0.0,0.0,1,Clear skies,2014-05-20,859,2,3,6,0,1,9,Spring
0.0,279.78,0.0,0.0,1,Clear skies,2014-05-20,1249,2,3,7,0,1,8,Spring
0.0,281.11,0.0,0.0,1,Clear skies,2014-05-20,1831,2,3,8,0,1,9,Spring
0.0,282.72,0.0,0.0,1,Clear skies,2014-05-20,2644,2,3,9,0,1,9,Spring
0.0,285.38,0.0,0.0,1,Clear skies,2014-05-20,3509,2,3,10,0,1,9,Spring
0.0,287.28,0.0,0.0,1,Clear skies,2014-05-20,4305,2,3,11,0,1,9,Spring
0.0,288.98,0.0,0.0,40,Cloudy skies,2014-05-20,4668,3,19,12,0,0,9,Spring
0.0,290.61,0.0,0.0,40,Cloudy skies,2014-05-20,3966,3,19,13,0,0,9,Spring
0.0,292.93,0.0,0.0,41,Cloudy skies,2014-05-20,3939,3,19,14,0,0,9,Spring
0.0,294.01,0.0,0.0,40,Cloudy skies,2014-05-20,3930,3,19,15,0,0,9,Spring
0.0,295.38,0.0,0.0,21,Cloudy skies,2014-05-20,3946,3,20,16,0,0,9,Spring
0.0,295.66,0.0,0.0,40,Cloudy skies,2014-05-20,3776,3,19,17,0,0,9,Spring
0.0,295.62,0.0,0.0,40,Cloudy skies,2014-05-20,3380,3,19,18,0,0,9,Spring
0.0,295.91,0.0,0.0,40,Cloudy skies,2014-05-20,2846,3,19,19,0,0,9,Spring
0.0,294.83,0.0,0.0,76,Cloudy skies,2014-05-20,2694,3,9,20,0,0,9,Spring
0.0,292.21,0.0,0.0,75,Cloudy skies,2014-05-20,2197,3,9,21,0,0,9,Spring
0.0,289.3,0.0,0.0,75,Cloudy skies,2014-05-20,1699,3,9,22,0,0,9,Spring
0.0,287.83,0.0,0.0,1,Clear skies,2014-05-20,1110,2,3,23,0,0,9,Spring
0.0,287.6,0.0,0.0,1,Clear skies,2014-05-21,660,2,3,0,0,1,9,Spring
0.0,286.7,0.0,0.0,1,Airborne particles,2014-05-21,356,0,23,1,0,1,9,Spring
0.0,287.33,0.0,0.0,1,Clear skies,2014-05-21,330,2,3,2,0,1,9,Spring
0.0,288.77,0.0,0.0,75,Cloudy skies,2014-05-21,334,3,9,3,0,1,9,Spring
0.0,288.23,0.0,0.0,75,Cloudy skies,2014-05-21,863,3,9,4,0,1,9,Spring
0.0,287.9,0.0,0.0,90,Light rain,2014-05-21,2800,6,15,5,0,1,9,Spring
0.0,287.49,0.0,0.0,75,Rainfall,2014-05-21,5725,7,25,6,0,1,9,Spring
0.0,287.95,0.0,0.0,90,Light rain,2014-05-21,6802,6,15,7,0,1,9,Spring
0.0,288.35,0.0,0.0,76,Light rain,2014-05-21,5733,6,16,8,0,1,9,Spring
0.0,289.05,0.0,0.0,75,Cloudy skies,2014-05-21,4870,3,9,9,0,1,9,Spring
0.0,290.01,0.0,0.0,40,Cloudy skies,2014-05-21,4261,3,19,10,0,1,9,Spring
0.0,290.21,0.0,0.0,90,Rainfall,2014-05-21,4456,7,25,11,0,1,9,Spring
0.0,291.06,0.0,0.0,90,Rainfall,2014-05-21,4818,7,25,12,0,0,9,Spring
0.0,290.95,0.0,0.0,75,Cloudy skies,2014-05-21,2050,3,9,13,0,0,9,Spring
0.0,292.06,0.0,0.0,75,Cloudy skies,2014-05-21,4233,3,9,14,0,0,9,Spring
0.0,293.12,0.0,0.0,75,Cloudy skies,2014-05-21,5898,3,9,15,0,0,9,Spring
0.0,293.29,0.0,0.0,90,Cloudy skies,2014-05-21,6978,3,10,16,0,0,9,Spring
0.0,293.36,0.0,0.0,91,Cloudy skies,2014-05-21,6143,3,10,17,0,0,9,Spring
0.0,291.83,0.0,0.0,90,Cloudy skies,2014-05-21,4589,3,10,18,0,0,9,Spring
0.0,292.0,0.0,0.0,90,Cloudy skies,2014-05-21,3254,3,10,19,0,0,9,Spring
0.0,290.79,0.0,0.0,90,Cloudy skies,2014-05-21,2708,3,10,20,0,0,9,Spring
0.0,289.85,0.0,0.0,90,Cloudy skies,2014-05-21,2328,3,10,21,0,0,9,Spring
0.0,289.22,0.0,0.0,90,Cloudy skies,2014-05-21,1675,3,10,22,0,0,9,Spring
0.0,288.89,0.0,0.0,75,Cloudy skies,2014-05-21,1068,3,9,23,0,0,9,Spring
0.0,288.65,0.0,0.0,90,Cloudy skies,2014-05-22,559,3,10,0,0,1,9,Spring
0.0,287.88,0.0,0.0,90,Cloudy skies,2014-05-22,337,3,10,1,0,1,9,Spring
0.0,287.86,0.0,0.0,91,Cloudy skies,2014-05-22,253,3,10,2,0,1,9,Spring
0.0,287.61,0.0,0.0,90,Airborne particles,2014-05-22,340,0,23,3,0,1,9,Spring
0.0,288.24,0.0,0.0,76,Cloudy skies,2014-05-22,888,3,9,4,0,1,9,Spring
0.0,287.5,0.0,0.0,75,Airborne particles,2014-05-22,3035,0,23,5,0,1,9,Spring
0.0,287.02,0.0,0.0,76,Airborne particles,2014-05-22,5876,0,23,6,0,1,9,Spring
0.0,287.38,0.0,0.0,1,Light fog,2014-05-22,6027,5,7,7,0,1,9,Spring
0.0,288.31,0.0,0.0,21,Light fog,2014-05-22,5754,5,7,8,0,1,9,Spring
0.0,289.45,0.0,0.0,75,Light fog,2014-05-22,5095,5,7,9,0,1,9,Spring
0.0,290.12,0.0,0.0,90,Light fog,2014-05-22,4451,5,7,10,0,1,9,Spring
0.0,290.91,0.0,0.0,40,Airborne particles,2014-05-22,4632,0,23,11,0,1,9,Spring
0.0,292.58,0.0,0.0,75,Airborne particles,2014-05-22,4768,0,23,12,0,0,9,Spring
0.0,293.44,0.0,0.0,76,Airborne particles,2014-05-22,4847,0,23,13,0,0,9,Spring
0.0,294.81,0.0,0.0,76,Cloudy skies,2014-05-22,5203,3,9,14,0,0,9,Spring
0.0,295.69,0.0,0.0,76,Cloudy skies,2014-05-22,5907,3,9,15,0,0,9,Spring
0.0,296.36,0.0,0.0,40,Cloudy skies,2014-05-22,6911,3,19,16,0,0,9,Spring
0.0,296.35,0.0,0.0,40,Cloudy skies,2014-05-22,6378,3,19,17,0,0,9,Spring
0.0,297.1,0.0,0.0,75,Cloudy skies,2014-05-22,4653,3,9,18,0,0,9,Spring
0.0,296.68,0.0,0.0,1,Clear skies,2014-05-22,3370,2,3,19,0,0,9,Spring
0.0,296.42,0.0,0.0,21,Cloudy skies,2014-05-22,3038,3,20,20,0,0,9,Spring
0.0,294.25,0.0,0.0,40,Cloudy skies,2014-05-22,3056,3,19,21,0,0,9,Spring
0.0,292.74,0.0,0.0,40,Cloudy skies,2014-05-22,1958,3,19,22,0,0,9,Spring
0.0,291.08,0.0,0.0,76,Cloudy skies,2014-05-22,1087,3,9,23,0,0,9,Spring
0.0,291.21,0.0,0.0,1,Clear skies,2014-05-23,607,2,3,0,0,1,9,Spring
0.0,289.89,0.0,0.0,1,Clear skies,2014-05-23,365,2,3,1,0,1,9,Spring
0.0,290.03,0.0,0.0,1,Clear skies,2014-05-23,305,2,3,2,0,1,9,Spring
0.0,289.04,0.0,0.0,1,Clear skies,2014-05-23,356,2,3,3,0,1,9,Spring
0.0,289.45,0.0,0.0,2,Light fog,2014-05-23,924,5,7,4,0,1,9,Spring
0.0,289.25,0.0,0.0,1,Light fog,2014-05-23,2995,5,7,5,0,1,9,Spring
0.0,289.88,0.0,0.0,40,Light fog,2014-05-23,5987,5,7,6,0,1,9,Spring
0.0,290.52,0.0,0.0,91,Light fog,2014-05-23,6650,5,7,7,0,1,9,Spring
0.0,291.21,0.0,0.0,75,Cloudy skies,2014-05-23,5566,3,9,8,0,1,9,Spring
0.0,293.43,0.0,0.0,41,Cloudy skies,2014-05-23,5225,3,19,9,0,1,9,Spring
0.0,294.87,0.0,0.0,75,Cloudy skies,2014-05-23,4732,3,9,10,0,1,9,Spring
0.0,296.08,0.0,0.0,1,Clear skies,2014-05-23,4960,2,3,11,0,1,9,Spring
0.0,296.21,0.0,0.0,21,Cloudy skies,2014-05-23,4761,3,20,12,0,0,9,Spring
0.0,297.38,0.0,0.0,40,Cloudy skies,2014-05-23,4922,3,19,13,0,0,9,Spring
0.0,298.16,0.0,0.0,40,Cloudy skies,2014-05-23,5223,3,19,14,0,0,9,Spring
0.0,299.38,0.0,0.0,1,Clear skies,2014-05-23,5962,2,3,15,0,0,9,Spring
0.0,299.98,0.0,0.0,75,Cloudy skies,2014-05-23,6899,3,9,16,0,0,9,Spring
0.0,300.85,0.0,0.0,76,Cloudy skies,2014-05-23,6232,3,9,17,0,0,9,Spring
0.0,301.2,0.0,0.0,75,Cloudy skies,2014-05-23,4638,3,9,18,0,0,9,Spring
0.0,300.47,0.0,0.0,76,Cloudy skies,2014-05-23,3361,3,9,19,0,0,9,Spring
0.0,301.08,0.0,0.0,76,Cloudy skies,2014-05-23,3000,3,9,20,0,0,9,Spring
0.0,298.32,0.0,0.0,75,Cloudy skies,2014-05-23,2894,3,9,21,0,0,9,Spring
0.0,296.99,0.0,0.0,75,Cloudy skies,2014-05-23,2038,3,9,22,0,0,9,Spring
0.0,296.59,0.0,0.0,1,Clear skies,2014-05-23,1225,2,3,23,0,0,9,Spring
0.0,295.95,0.0,0.0,1,Clear skies,2014-05-24,638,2,3,0,0,1,9,Spring
0.0,295.92,0.0,0.0,1,Clear skies,2014-05-24,357,2,3,1,0,1,9,Spring
0.0,296.15,0.0,0.0,2,Stormy weather,2014-05-24,266,9,1,2,0,1,9,Spring
0.0,295.28,0.0,0.0,1,Clear skies,2014-05-24,370,2,3,3,0,1,9,Spring
0.0,294.44,0.0,0.0,2,Clear skies,2014-05-24,885,2,3,4,0,1,9,Spring
0.0,295.05,0.0,0.0,1,Clear skies,2014-05-24,3019,2,3,5,0,1,9,Spring
0.0,294.32,0.0,0.0,1,Clear skies,2014-05-24,5767,2,3,6,0,1,9,Spring
0.0,294.82,0.0,0.0,2,Clear skies,2014-05-24,6304,2,3,7,0,1,9,Spring
0.0,295.58,0.0,0.0,76,Cloudy skies,2014-05-24,5705,3,9,8,0,1,9,Spring
0.0,297.69,0.0,0.0,1,Clear skies,2014-05-24,5236,2,3,9,0,1,9,Spring
0.0,299.26,0.0,0.0,2,Clear skies,2014-05-24,4534,2,3,10,0,1,9,Spring
0.0,301.58,0.0,0.0,2,Clear skies,2014-05-24,4925,2,3,11,0,1,9,Spring
0.0,302.98,0.0,0.0,76,Cloudy skies,2014-05-24,4973,3,9,12,0,0,9,Spring
0.0,304.88,0.0,0.0,76,Cloudy skies,2014-05-24,5040,3,9,13,0,0,9,Spring
0.0,305.32,0.0,0.0,1,Clear skies,2014-05-24,5421,2,3,14,0,0,9,Spring
0.0,305.77,0.0,0.0,1,Clear skies,2014-05-24,6185,2,3,15,0,0,9,Spring
0.0,305.63,0.0,0.0,40,Cloudy skies,2014-05-24,6202,3,19,16,0,0,9,Spring
0.0,306.32,0.0,0.0,75,Stormy weather,2014-05-24,6111,9,30,17,0,0,9,Spring
0.0,305.58,0.0,0.0,75,Cloudy skies,2014-05-24,4793,3,9,18,0,0,9,Spring
0.0,304.13,0.0,0.0,75,Stormy weather,2014-05-24,3752,9,30,19,0,0,9,Spring
0.0,298.99,0.0,0.0,91,Stormy weather,2014-05-24,2948,9,30,20,0,0,9,Spring
0.0,295.45,0.0,0.0,75,Stormy weather,2014-05-24,2630,9,1,21,0,0,9,Spring
0.0,294.19,0.0,0.0,75,Stormy weather,2014-05-24,1945,9,1,22,0,0,9,Spring
0.0,294.21,0.0,0.0,2,Rainfall,2014-05-24,1263,7,25,23,0,0,9,Spring
0.0,294.39,0.0,0.0,40,Stormy weather,2014-05-25,655,9,1,0,0,1,9,Spring
0.0,294.69,0.0,0.0,2,Stormy weather,2014-05-25,438,9,1,1,0,1,9,Spring
0.0,294.82,0.0,0.0,90,Stormy weather,2014-05-25,308,9,30,2,0,1,9,Spring
0.0,293.82,0.0,0.0,76,Stormy weather,2014-05-25,337,9,30,3,0,1,9,Spring
0.0,293.52,0.0,0.0,90,Stormy weather,2014-05-25,798,9,1,4,0,1,9,Spring
0.0,292.65,0.0,0.0,40,Stormy weather,2014-05-25,2646,9,1,5,0,1,9,Spring
0.0,292.74,0.0,0.0,1,Stormy weather,2014-05-25,5120,9,1,6,0,1,9,Spring
0.0,292.86,0.0,0.0,40,Stormy weather,2014-05-25,6077,9,30,7,0,1,9,Spring
0.0,292.98,0.0,0.0,90,Cloudy skies,2014-05-25,5215,3,10,8,0,1,9,Spring
0.0,295.31,0.0,0.0,75,Cloudy skies,2014-05-25,4865,3,9,9,0,1,9,Spring
0.0,297.58,0.0,0.0,75,Cloudy skies,2014-05-25,4538,3,9,10,0,1,9,Spring
0.0,297.65,0.0,0.0,41,Cloudy skies,2014-05-25,4938,3,19,11,0,1,9,Spring
0.0,299.32,0.0,0.0,75,Cloudy skies,2014-05-25,5146,3,9,12,0,0,9,Spring
0.0,300.57,0.0,0.0,1,Clear skies,2014-05-25,5157,2,3,13,0,0,9,Spring
0.0,301.85,0.0,0.0,41,Cloudy skies,2014-05-25,5410,3,19,14,0,0,9,Spring
0.0,303.03,0.0,0.0,1,Clear skies,2014-05-25,6086,2,3,15,0,0,9,Spring
0.0,304.35,0.0,0.0,75,Rainfall,2014-05-25,5763,7,25,16,0,0,9,Spring
0.0,304.44,0.0,0.0,76,Stormy weather,2014-05-25,4910,9,1,17,0,0,9,Spring
0.0,300.36,0.0,0.0,75,Stormy weather,2014-05-25,4030,9,1,18,0,0,9,Spring
0.0,300.22,0.0,0.0,41,Rainfall,2014-05-25,3339,7,25,19,0,0,9,Spring
0.0,299.88,0.0,0.0,1,Stormy weather,2014-05-25,3030,9,1,20,0,0,9,Spring
0.0,297.32,0.0,0.0,1,Rainfall,2014-05-25,2960,7,25,21,0,0,9,Spring
0.0,295.32,0.0,0.0,40,Cloudy skies,2014-05-25,2867,3,19,22,0,0,9,Spring
0.0,293.99,0.0,0.0,1,Clear skies,2014-05-25,1837,2,3,23,0,0,9,Spring
0.0,294.22,0.0,0.0,1,Clear skies,2014-05-26,1309,2,3,0,0,1,9,Spring
0.0,294.27,0.0,0.0,2,Clear skies,2014-05-26,722,2,3,1,0,1,9,Spring
0.0,293.2,0.0,0.0,1,Clear skies,2014-05-26,580,2,3,2,0,1,9,Spring
0.0,292.6,0.0,0.0,1,Clear skies,2014-05-26,369,2,3,3,0,1,9,Spring
0.0,292.18,0.0,0.0,1,Clear skies,2014-05-26,377,2,3,4,0,1,9,Spring
0.0,292.15,0.0,0.0,1,Clear skies,2014-05-26,656,2,3,5,0,1,9,Spring
0.0,292.08,0.0,0.0,1,Clear skies,2014-05-26,1269,2,3,6,0,1,9,Spring
0.0,291.61,0.0,0.0,1,Clear skies,2014-05-26,1692,2,3,7,0,1,9,Spring
0.0,294.42,0.0,0.0,2,Clear skies,2014-05-26,2394,2,3,8,0,1,9,Spring
0.0,296.43,0.0,0.0,1,Clear skies,2014-05-26,3364,2,3,9,0,1,9,Spring
0.0,298.42,0.0,0.0,1,Clear skies,2014-05-26,3550,2,3,10,0,1,9,Spring
0.0,301.22,0.0,0.0,5,Clear skies,2014-05-26,3941,2,3,11,0,1,9,Spring
0.0,302.74,0.0,0.0,5,Clear skies,2014-05-26,4178,2,3,12,0,0,9,Spring
0.0,305.19,0.0,0.0,2,Clear skies,2014-05-26,4133,2,3,13,0,0,9,Spring
0.0,306.34,0.0,0.0,2,Clear skies,2014-05-26,3896,2,3,14,0,0,9,Spring
0.0,307.15,0.0,0.0,41,Cloudy skies,2014-05-26,3769,3,19,15,0,0,9,Spring
0.0,307.55,0.0,0.0,40,Cloudy skies,2014-05-26,3971,3,19,16,0,0,9,Spring
0.0,307.18,0.0,0.0,1,Clear skies,2014-05-26,3862,2,3,17,0,0,9,Spring
0.0,306.61,0.0,0.0,1,Clear skies,2014-05-26,3721,2,3,18,0,0,9,Spring
0.0,307.02,0.0,0.0,1,Clear skies,2014-05-26,2970,2,3,19,0,0,9,Spring
0.0,305.29,0.0,0.0,1,Clear skies,2014-05-26,2860,2,3,20,0,0,9,Spring
0.0,302.09,0.0,0.0,6,Clear skies,2014-05-26,2961,2,3,21,0,0,9,Spring
0.0,297.9,0.0,0.0,5,Clear skies,2014-05-26,3042,2,3,22,0,0,9,Spring
0.0,295.9,0.0,0.0,1,Clear skies,2014-05-26,2142,2,3,23,0,0,9,Spring
0.0,294.81,0.0,0.0,1,Clear skies,2014-05-27,1641,2,3,0,0,1,9,Spring
0.0,293.44,0.0,0.0,2,Clear skies,2014-05-27,833,2,3,1,0,1,9,Spring
0.0,292.21,0.0,0.0,2,Clear skies,2014-05-27,719,2,3,2,0,1,9,Spring
0.0,291.68,0.0,0.0,1,Clear skies,2014-05-27,496,2,3,3,0,1,9,Spring
0.0,291.08,0.0,0.0,1,Clear skies,2014-05-27,406,2,3,4,0,1,9,Spring
0.0,290.85,0.0,0.0,1,Clear skies,2014-05-27,851,2,3,5,0,1,9,Spring
0.0,289.47,0.0,0.0,2,Clear skies,2014-05-27,1201,2,3,6,0,1,9,Spring
0.0,290.73,0.0,0.0,1,Light fog,2014-05-27,1206,5,7,7,0,1,9,Spring
0.0,294.28,0.0,0.0,1,Clear skies,2014-05-27,1821,2,3,8,0,1,9,Spring
0.0,296.81,0.0,0.0,2,Clear skies,2014-05-27,2667,2,3,9,0,1,9,Spring
0.0,300.12,0.0,0.0,1,Clear skies,2014-05-27,3439,2,3,10,0,1,9,Spring
0.0,302.01,0.0,0.0,90,Cloudy skies,2014-05-27,3786,3,10,11,0,1,9,Spring
0.0,302.99,0.0,0.0,1,Clear skies,2014-05-27,4199,2,3,12,0,0,9,Spring
0.0,303.72,0.0,0.0,1,Rainfall,2014-05-27,4149,7,25,13,0,0,9,Spring
0.0,303.48,0.0,0.0,75,Rainfall,2014-05-27,3964,7,25,14,0,0,9,Spring
0.0,303.27,0.0,0.0,75,Cloudy skies,2014-05-27,3830,3,9,15,0,0,9,Spring
0.0,304.25,0.0,0.0,75,Cloudy skies,2014-05-27,3740,3,9,16,0,0,9,Spring
0.0,305.61,0.0,0.0,75,Cloudy skies,2014-05-27,3274,3,9,17,0,0,9,Spring
0.0,304.99,0.0,0.0,75,Cloudy skies,2014-05-27,3133,3,9,18,0,0,9,Spring
0.0,305.52,0.0,0.0,1,Clear skies,2014-05-27,2836,2,3,19,0,0,9,Spring
0.0,305.77,0.0,0.0,2,Clear skies,2014-05-27,2832,2,3,20,0,0,9,Spring
0.0,302.287,0.0,0.0,8,Clear skies,2014-05-27,2658,2,3,21,0,0,9,Spring
0.0,301.65,0.0,0.0,76,Cloudy skies,2014-05-27,2566,3,9,22,0,0,9,Spring
0.0,301.24,0.0,0.0,75,Cloudy skies,2014-05-27,1668,3,9,23,0,0,9,Spring
1.0,300.287,0.0,0.0,24,Cloudy skies,2014-05-28,1095,3,20,0,0,1,9,Spring
0.0,300.187,0.0,0.0,24,Cloudy skies,2014-05-28,563,3,20,1,0,1,9,Spring
0.0,299.25,0.0,0.0,20,Cloudy skies,2014-05-28,447,3,20,2,0,1,9,Spring
0.0,297.807,0.0,0.0,8,Clear skies,2014-05-28,336,2,3,3,0,1,9,Spring
0.0,298.307,0.0,0.0,9,Clear skies,2014-05-28,322,2,3,4,0,1,9,Spring
0.0,298.207,0.0,0.0,8,Clear skies,2014-05-28,497,2,3,5,0,1,9,Spring
0.0,295.73,0.0,0.0,1,Clear skies,2014-05-28,891,2,3,6,0,1,9,Spring
0.0,295.92,0.0,0.0,1,Clear skies,2014-05-28,993,2,3,7,0,1,9,Spring
0.0,299.95,0.0,0.0,1,Clear skies,2014-05-28,1304,2,3,8,0,1,9,Spring
0.0,299.35,0.0,0.0,2,Clear skies,2014-05-28,1881,2,3,9,0,1,9,Spring
0.0,303.199,0.0,0.0,0,Clear skies,2014-05-28,2577,2,3,10,0,1,9,Spring
0.0,303.199,0.0,0.0,0,Clear skies,2014-05-28,3047,2,3,11,0,1,9,Spring
0.0,305.85,0.0,0.0,75,Cloudy skies,2014-05-28,3385,3,9,12,0,0,9,Spring
0.0,306.43,0.0,0.0,76,Cloudy skies,2014-05-28,3616,3,9,13,0,0,9,Spring
0.0,307.79,0.0,0.0,76,Cloudy skies,2014-05-28,4034,3,9,14,0,0,9,Spring
0.0,309.25,0.0,0.0,40,Cloudy skies,2014-05-28,3818,3,19,15,0,0,9,Spring
0.0,310.97,0.0,0.0,75,Cloudy skies,2014-05-28,3813,3,9,16,0,0,9,Spring
0.0,308.37,0.0,0.0,75,Stormy weather,2014-05-28,3825,9,1,17,0,0,9,Spring
0.0,304.11,0.0,0.0,90,Stormy weather,2014-05-28,3754,9,1,18,0,0,9,Spring
0.0,300.96,0.0,0.0,41,Rainfall,2014-05-28,3155,7,25,19,0,0,9,Spring
0.0,300.15,0.0,0.0,75,Rainfall,2014-05-28,2614,7,25,20,0,0,9,Spring
0.0,299.77,0.0,0.0,1,Rainfall,2014-05-28,2343,7,25,21,0,0,9,Spring
0.0,299.01,0.0,0.0,76,Rainfall,2014-05-28,1938,7,26,22,0,0,9,Spring
0.0,298.08,0.0,0.0,91,Rainfall,2014-05-28,1148,7,25,23,0,0,9,Spring
0.0,297.25,0.0,0.0,2,Clear skies,2014-05-29,572,2,3,0,0,1,9,Spring
0.0,295.98,0.0,0.0,1,Clear skies,2014-05-29,350,2,3,1,0,1,9,Spring
0.0,295.32,0.0,0.0,1,Clear skies,2014-05-29,247,2,3,2,0,1,9,Spring
0.0,296.35,0.0,0.0,2,Clear skies,2014-05-29,346,2,3,3,0,1,9,Spring
0.0,295.59,0.0,0.0,1,Clear skies,2014-05-29,835,2,3,4,0,1,9,Spring
0.0,295.81,0.0,0.0,1,Clear skies,2014-05-29,2914,2,3,5,0,1,9,Spring
0.0,295.22,0.0,0.0,2,Clear skies,2014-05-29,5728,2,3,6,0,1,9,Spring
0.0,295.18,0.0,0.0,75,Cloudy skies,2014-05-29,6113,3,9,7,0,1,9,Spring
0.0,297.19,0.0,0.0,1,Clear skies,2014-05-29,5534,2,3,8,0,1,9,Spring
0.0,297.91,0.0,0.0,75,Cloudy skies,2014-05-29,5119,3,9,9,0,1,9,Spring
0.0,299.89,0.0,0.0,1,Clear skies,2014-05-29,4538,2,3,10,0,1,9,Spring
0.0,302.18,0.0,0.0,41,Cloudy skies,2014-05-29,4441,3,19,11,0,1,9,Spring
0.0,303.68,0.0,0.0,20,Cloudy skies,2014-05-29,4873,3,20,12,0,0,9,Spring
0.0,305.4,0.0,0.0,40,Cloudy skies,2014-05-29,4975,3,19,13,0,0,9,Spring
0.0,307.22,0.0,0.0,2,Clear skies,2014-05-29,5169,2,3,14,0,0,9,Spring
0.0,305.9,0.0,0.0,75,Stormy weather,2014-05-29,6020,9,30,15,0,0,9,Spring
0.0,303.54,0.0,0.0,75,Stormy weather,2014-05-29,6821,9,1,16,0,0,9,Spring
0.0,299.76,0.0,0.0,1,Rainfall,2014-05-29,5996,7,14,17,0,0,9,Spring
0.0,298.15,0.0,0.0,91,Stormy weather,2014-05-29,4273,9,1,18,0,0,9,Spring
0.0,295.57,0.0,0.0,90,Stormy weather,2014-05-29,3038,9,1,19,0,0,9,Spring
0.0,294.7,0.0,0.0,75,Rainfall,2014-05-29,2472,7,26,20,0,0,9,Spring
